dataset	subject	session	task	run	n_volumes	tr_seconds	duration_sec	in_timeseries	match_level	in_qc
mario3	06	014	mario3	3	372	1.49	554.28	False	unmatched	True
mario3	06	015	mario3	1	318	1.49	473.82	False	unmatched	True
mario3	06	015	mario3	2	372	1.49	554.28	False	unmatched	True
mario3	06	015	mario3	3	426	1.49	634.74	False	unmatched	True
mario3	06	015	mario3	4	361	1.49	537.89	False	unmatched	True
mario3	06	016	mario3	1	304	1.49	452.96	False	unmatched	True
mario3	06	016	mario3	2	313	1.49	466.37	False	unmatched	True
mario3	06	016	mario3	3	341	1.49	508.09	False	unmatched	True
mario3	06	017	mario3	1	351	1.49	522.99	False	unmatched	True
mario3	06	017	mario3	2	343	1.49	511.07	False	unmatched	True
mario3	06	018	mario3	1	332	1.49	494.68	False	unmatched	True
mario3	06	018	mario3	2	365	1.49	543.85	False	unmatched	True
mario3	06	018	mario3	3	345	1.49	514.05	False	unmatched	True
mariostars	01	001	mariostars	1	459	1.49	683.91	False	unmatched	True
mariostars	01	001	mariostars	2	445	1.49	663.05	False	unmatched	True
mariostars	01	001	mariostars	3	470	1.49	700.3	False	unmatched	True
mariostars	01	001	mariostars	4	440	1.49	655.6	False	unmatched	True
mariostars	01	002	mariostars	1	472	1.49	703.28	False	unmatched	True
mariostars	01	002	mariostars	2	434	1.49	646.66	False	unmatched	True
mariostars	01	002	mariostars	3	430	1.49	640.7	False	unmatched	True
mariostars	01	002	mariostars	4	456	1.49	679.4399999999999	False	unmatched	True
mariostars	01	003	mariostars	1	425	1.49	633.25	False	unmatched	True
mariostars	01	003	mariostars	2	490	1.49	730.1	False	unmatched	True
mariostars	01	003	mariostars	3	426	1.49	634.74	False	unmatched	True
mariostars	01	003	mariostars	4	448	1.49	667.52	False	unmatched	True
mariostars	01	003	mariostars	5	451	1.49	671.99	False	unmatched	True
mariostars	01	004	mariostars	1	457	1.49	680.93	False	unmatched	True
mariostars	01	004	mariostars	2	429	1.49	639.21	False	unmatched	True
mariostars	01	004	mariostars	3	469	1.49	698.81	False	unmatched	True
mariostars	01	004	mariostars	4	430	1.49	640.7	False	unmatched	True
mariostars	01	004	mariostars	5	454	1.49	676.46	False	unmatched	True
mariostars	01	005	mariostars	1	464	1.49	691.36	False	unmatched	True
mariostars	01	005	mariostars	2	480	1.49	715.2	False	unmatched	True
mariostars	01	005	mariostars	3	444	1.49	661.56	False	unmatched	True
mariostars	01	006	mariostars	1	482	1.49	718.18	False	unmatched	True
mariostars	01	006	mariostars	2	434	1.49	646.66	False	unmatched	True
mariostars	01	006	mariostars	3	432	1.49	643.68	False	unmatched	True
mariostars	01	006	mariostars	4	466	1.49	694.34	False	unmatched	True
mariostars	01	007	mariostars	1	419	1.49	624.31	False	unmatched	True
mariostars	01	007	mariostars	2	446	1.49	664.54	False	unmatched	True
mariostars	02	001	mariostars	1	466	1.49	694.34	False	unmatched	True
mariostars	02	001	mariostars	2	500	1.49	745.0	False	unmatched	True
mariostars	02	001	mariostars	3	469	1.49	698.81	False	unmatched	True
mariostars	02	002	mariostars	1	447	1.49	666.03	False	unmatched	True
mariostars	02	002	mariostars	2	486	1.49	724.14	False	unmatched	True
mariostars	02	002	mariostars	3	435	1.49	648.15	False	unmatched	True
mariostars	02	002	mariostars	4	449	1.49	669.01	False	unmatched	True
mariostars	02	003	mariostars	1	468	1.49	697.32	False	unmatched	True
mariostars	02	003	mariostars	2	446	1.49	664.54	False	unmatched	True
mariostars	02	003	mariostars	3	452	1.49	673.48	False	unmatched	True
mariostars	02	004	mariostars	1	481	1.49	716.6899999999999	False	unmatched	True
mariostars	02	004	mariostars	2	458	1.49	682.42	False	unmatched	True
mariostars	02	004	mariostars	3	435	1.49	648.15	False	unmatched	True
mariostars	02	005	mariostars	1	466	1.49	694.34	False	unmatched	True
mariostars	02	005	mariostars	2	436	1.49	649.64	False	unmatched	True
mariostars	02	006	mariostars	1	441	1.49	657.09	False	unmatched	True
mariostars	02	006	mariostars	2	453	1.49	674.97	False	unmatched	True
mariostars	02	007	mariostars	1	491	1.49	731.59	False	unmatched	True
mariostars	02	007	mariostars	2	440	1.49	655.6	False	unmatched	True
mariostars	02	007	mariostars	3	435	1.49	648.15	False	unmatched	True
mariostars	02	008	mariostars	1	420	1.49	625.8	False	unmatched	True
mariostars	02	008	mariostars	2	452	1.49	673.48	False	unmatched	True
mariostars	02	008	mariostars	3	421	1.49	627.29	False	unmatched	True
mariostars	02	009	mariostars	1	470	1.49	700.3	False	unmatched	True
mariostars	02	009	mariostars	2	422	1.49	628.78	False	unmatched	True
mariostars	02	010	mariostars	1	430	1.49	640.7	False	unmatched	True
mariostars	02	010	mariostars	2	486	1.49	724.14	False	unmatched	True
mariostars	02	011	mariostars	1	440	1.49	655.6	False	unmatched	True
mariostars	02	011	mariostars	2	420	1.49	625.8	False	unmatched	True
mariostars	02	011	mariostars	3	444	1.49	661.56	False	unmatched	True
mariostars	02	012	mariostars	1	463	1.49	689.87	False	unmatched	True
mariostars	02	012	mariostars	2	445	1.49	663.05	False	unmatched	True
mariostars	03	001	mariostars	1	429	1.49	639.21	False	unmatched	True
mariostars	03	001	mariostars	2	478	1.49	712.22	False	unmatched	True
mariostars	03	001	mariostars	3	453	1.49	674.97	False	unmatched	True
mariostars	03	001	mariostars	4	479	1.49	713.71	False	unmatched	True
mariostars	03	001	mariostars	5	450	1.49	670.5	False	unmatched	True
mariostars	03	002	mariostars	1	486	1.49	724.14	False	unmatched	True
mariostars	03	002	mariostars	2	445	1.49	663.05	False	unmatched	True
mariostars	03	003	mariostars	1	466	1.49	694.34	False	unmatched	True
mariostars	03	004	mariostars	1	448	1.49	667.52	False	unmatched	True
mariostars	03	005	mariostars	1	437	1.49	651.13	False	unmatched	True
mariostars	03	005	mariostars	2	440	1.49	655.6	False	unmatched	True
mariostars	03	006	mariostars	1	436	1.49	649.64	False	unmatched	True
mariostars	03	006	mariostars	2	474	1.49	706.26	False	unmatched	True
mariostars	03	007	mariostars	1	474	1.49	706.26	False	unmatched	True
mariostars	03	007	mariostars	2	459	1.49	683.91	False	unmatched	True
mariostars	03	008	mariostars	1	437	1.49	651.13	False	unmatched	True
mariostars	03	008	mariostars	2	457	1.49	680.93	False	unmatched	True
mariostars	03	008	mariostars	3	440	1.49	655.6	False	unmatched	True
mariostars	03	009	mariostars	1	510	1.49	759.9	False	unmatched	True
mariostars	03	009	mariostars	2	428	1.49	637.72	False	unmatched	True
mariostars	03	010	mariostars	1	458	1.49	682.42	False	unmatched	True
mariostars	03	010	mariostars	2	455	1.49	677.95	False	unmatched	True
mariostars	03	010	mariostars	3	419	1.49	624.31	False	unmatched	True
mariostars	03	011	mariostars	1	451	1.49	671.99	False	unmatched	True
mariostars	03	011	mariostars	2	453	1.49	674.97	False	unmatched	True
mariostars	03	011	mariostars	3	452	1.49	673.48	False	unmatched	True
mariostars	03	011	mariostars	4	482	1.49	718.18	False	unmatched	True
mariostars	03	011	mariostars	5	433	1.49	645.17	False	unmatched	True
mariostars	03	012	mariostars	1	449	1.49	669.01	False	unmatched	True
mariostars	03	012	mariostars	2	438	1.49	652.62	False	unmatched	True
mariostars	03	012	mariostars	3	422	1.49	628.78	False	unmatched	True
mariostars	03	012	mariostars	4	422	1.49	628.78	False	unmatched	True
mariostars	03	012	mariostars	5	467	1.49	695.83	False	unmatched	True
mariostars	03	013	mariostars	1	480	1.49	715.2	False	unmatched	True
mariostars	03	013	mariostars	2	466	1.49	694.34	False	unmatched	True
mariostars	03	013	mariostars	3	439	1.49	654.11	False	unmatched	True
mariostars	05	001	mariostars	1	513	1.49	764.37	False	unmatched	True
mariostars	05	001	mariostars	2	465	1.49	692.85	False	unmatched	True
mariostars	05	001	mariostars	3	506	1.49	753.9399999999999	False	unmatched	True
mariostars	05	001	mariostars	4	483	1.49	719.67	False	unmatched	True
mariostars	05	002	mariostars	1	445	1.49	663.05	False	unmatched	True
mariostars	05	002	mariostars	2	483	1.49	719.67	False	unmatched	True
mariostars	05	002	mariostars	3	436	1.49	649.64	False	unmatched	True
mariostars	05	002	mariostars	4	434	1.49	646.66	False	unmatched	True
mariostars	05	002	mariostars	5	560	1.49	834.4	False	unmatched	True
mariostars	05	002	mariostars	6	505	1.49	752.45	False	unmatched	True
mariostars	05	002	mariostars	7	486	1.49	724.14	False	unmatched	True
mariostars	05	002	mariostars	8	443	1.49	660.07	False	unmatched	True
mariostars	05	002	mariostars	9	471	1.49	701.79	False	unmatched	True
mariostars	05	002	mariostars	10	552	1.49	822.48	False	unmatched	True
mariostars	05	003	mariostars	1	485	1.49	722.65	False	unmatched	True
mariostars	05	003	mariostars	2	468	1.49	697.32	False	unmatched	True
mariostars	05	003	mariostars	3	474	1.49	706.26	False	unmatched	True
mariostars	05	003	mariostars	4	430	1.49	640.7	False	unmatched	True
mariostars	05	003	mariostars	5	444	1.49	661.56	False	unmatched	True
mariostars	05	003	mariostars	6	452	1.49	673.48	False	unmatched	True
mariostars	05	003	mariostars	7	600	1.49	894.0	False	unmatched	True
mariostars	05	003	mariostars	8	591	1.49	880.59	False	unmatched	True
mariostars	05	003	mariostars	9	440	1.49	655.6	False	unmatched	True
mariostars	05	003	mariostars	10	470	1.49	700.3	False	unmatched	True
mariostars	05	004	mariostars	1	508	1.49	756.92	False	unmatched	True
mariostars	05	004	mariostars	2	449	1.49	669.01	False	unmatched	True
mariostars	05	004	mariostars	3	429	1.49	639.21	False	unmatched	True
mariostars	05	004	mariostars	4	488	1.49	727.12	False	unmatched	True
mariostars	05	004	mariostars	5	456	1.49	679.4399999999999	False	unmatched	True
mariostars	05	005	mariostars	1	491	1.49	731.59	False	unmatched	True
mariostars	05	005	mariostars	2	436	1.49	649.64	False	unmatched	True
mariostars	05	005	mariostars	3	600	1.49	894.0	False	unmatched	True
mariostars	05	005	mariostars	4	444	1.49	661.56	False	unmatched	True
mariostars	05	005	mariostars	5	20	1.49	29.8	False	unmatched	True
mariostars	05	005	mariostars	6	504	1.49	750.96	False	unmatched	True
mariostars	05	006	mariostars	1	455	1.49	677.95	False	unmatched	True
mariostars	05	006	mariostars	2	426	1.49	634.74	False	unmatched	True
mariostars	05	006	mariostars	3	485	1.49	722.65	False	unmatched	True
mariostars	05	006	mariostars	4	435	1.49	648.15	False	unmatched	True
mariostars	05	006	mariostars	5	500	1.49	745.0	False	unmatched	True
mariostars	05	006	mariostars	6	445	1.49	663.05	False	unmatched	True
mariostars	06	001	mariostars	1	481	1.49	716.6899999999999	False	unmatched	True
mariostars	06	001	mariostars	2	433	1.49	645.17	False	unmatched	True
mariostars	06	001	mariostars	3	481	1.49	716.6899999999999	False	unmatched	True
mariostars	06	001	mariostars	4	427	1.49	636.23	False	unmatched	True
mariostars	06	002	mariostars	1	450	1.49	670.5	False	unmatched	True
mariostars	06	002	mariostars	2	420	1.49	625.8	False	unmatched	True
mariostars	06	002	mariostars	3	433	1.49	645.17	False	unmatched	True
mariostars	06	003	mariostars	1	432	1.49	643.68	False	unmatched	True
mariostars	06	003	mariostars	2	488	1.49	727.12	False	unmatched	True
mariostars	06	003	mariostars	3	461	1.49	686.89	False	unmatched	True
mariostars	06	003	mariostars	4	492	1.49	733.08	False	unmatched	True
mariostars	06	004	mariostars	1	442	1.49	658.58	False	unmatched	True
mariostars	06	004	mariostars	2	498	1.49	742.02	False	unmatched	True
mariostars	06	004	mariostars	3	441	1.49	657.09	False	unmatched	True
mariostars	06	004	mariostars	4	445	1.49	663.05	False	unmatched	True
mariostars	06	005	mariostars	1	428	1.49	637.72	False	unmatched	True
mariostars	06	005	mariostars	2	572	1.49	852.28	False	unmatched	True
mariostars	06	005	mariostars	3	467	1.49	695.83	False	unmatched	True
mariostars	06	005	mariostars	4	432	1.49	643.68	False	unmatched	True
mariostars	06	005	mariostars	5	421	1.49	627.29	False	unmatched	True
mariostars	06	007	mariostars	1	462	1.49	688.38	False	unmatched	True
mariostars	06	007	mariostars	2	444	1.49	661.56	False	unmatched	True
mariostars	06	007	mariostars	3	433	1.49	645.17	False	unmatched	True
mariostars	06	007	mariostars	4	464	1.49	691.36	False	unmatched	True
mariostars	06	009	mariostars	1	513	1.49	764.37	False	unmatched	True
mariostars	06	009	mariostars	2	485	1.49	722.65	False	unmatched	True
mariostars	06	010	mariostars	1	464	1.49	691.36	False	unmatched	True
mariostars	06	010	mariostars	2	444	1.49	661.56	False	unmatched	True
mariostars	06	010	mariostars	3	468	1.49	697.32	False	unmatched	True
mariostars	06	011	mariostars	1	441	1.49	657.09	False	unmatched	True
mariostars	06	011	mariostars	2	464	1.49	691.36	False	unmatched	True
mariostars	06	011	mariostars	3	437	1.49	651.13	False	unmatched	True
mariostars	06	012	mariostars	1	436	1.49	649.64	False	unmatched	True
mariostars	06	012	mariostars	2	422	1.49	628.78	False	unmatched	True
mariostars	06	012	mariostars	3	435	1.49	648.15	False	unmatched	True
mariostars	06	012	mariostars	4	440	1.49	655.6	False	unmatched	True
mariostars	06	013	mariostars	1	450	1.49	670.5	False	unmatched	True
mariostars	06	013	mariostars	2	414	1.49	616.86	False	unmatched	True
mariostars	06	013	mariostars	3	465	1.49	692.85	False	unmatched	True
mariostars	06	013	mariostars	4	465	1.49	692.85	False	unmatched	True
mariostars	06	014	mariostars	1	482	1.49	718.18	False	unmatched	True
mariostars	06	014	mariostars	2	458	1.49	682.42	False	unmatched	True
mariostars	06	015	mariostars	1	429	1.49	639.21	False	unmatched	True
mariostars	06	015	mariostars	2	462	1.49	688.38	False	unmatched	True
mariostars	06	015	mariostars	3	426	1.49	634.74	False	unmatched	True
mariostars	06	015	mariostars	4	442	1.49	658.58	False	unmatched	True
movie10	01	001	bourne01		405	1.49	603.45	True	exact	True
movie10	01	001	bourne02		405	1.49	603.45	True	exact	True
movie10	01	001	bourne03		405	1.49	603.45	True	exact	True
movie10	01	001	bourne04		405	1.49	603.45	True	exact	True
movie10	01	001	bourne05		405	1.49	603.45	True	exact	True
movie10	01	002	bourne06		405	1.49	603.45	True	exact	True
movie10	01	002	bourne07		405	1.49	603.45	True	exact	True
movie10	01	002	bourne08		405	1.49	603.45	True	exact	True
movie10	01	002	bourne09		405	1.49	603.45	True	exact	True
movie10	01	002	bourne10		383	1.49	570.67	True	exact	True
movie10	01	003	wolf01		406	1.49	604.9399999999999	True	exact	True
movie10	01	003	wolf02		406	1.49	604.9399999999999	True	exact	True
movie10	01	003	wolf03		406	1.49	604.9399999999999	True	exact	True
movie10	01	003	wolf04		406	1.49	604.9399999999999	True	exact	True
movie10	01	003	wolf05		406	1.49	604.9399999999999	True	exact	True
movie10	01	003	wolf06		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf07		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf08		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf09		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf10		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf11		406	1.49	604.9399999999999	True	exact	True
movie10	01	004	wolf12		406	1.49	604.9399999999999	True	exact	True
movie10	01	005	wolf13		406	1.49	604.9399999999999	True	exact	True
movie10	01	005	wolf14		406	1.49	604.9399999999999	True	exact	True
movie10	01	005	wolf15		406	1.49	604.9399999999999	True	exact	True
movie10	01	006	life01	1	406	1.49	604.9399999999999	True	exact	True
movie10	01	006	life02	1	406	1.49	604.9399999999999	True	exact	True
movie10	01	006	wolf16		406	1.49	604.9399999999999	True	exact	True
movie10	01	006	wolf17		498	1.49	742.02	True	exact	True
movie10	01	007	figures01	1	410	1.49	610.9	True	exact	True
movie10	01	007	figures02	1	410	1.49	610.9	True	exact	True
movie10	01	007	figures03	1	410	1.49	610.9	True	exact	True
movie10	01	007	life03	1	406	1.49	604.9399999999999	True	exact	True
movie10	01	007	life04	1	406	1.49	604.9399999999999	True	exact	True
movie10	01	007	life05	1	406	1.49	604.9399999999999	True	exact	True
movie10	01	008	figures05	1	410	1.49	610.9	True	exact	True
movie10	01	008	figures06	1	410	1.49	610.9	True	exact	True
movie10	01	008	figures07	1	410	1.49	610.9	True	exact	True
movie10	01	008	figures08	1	410	1.49	610.9	True	exact	True
movie10	01	008	figures09	1	410	1.49	610.9	True	exact	True
movie10	01	009	figures04	1	410	1.49	610.9	True	exact	True
movie10	01	009	figures10	1	410	1.49	610.9	True	exact	True
movie10	01	009	figures11	1	410	1.49	610.9	True	exact	True
movie10	01	009	figures12	1	375	1.49	558.75	True	exact	True
movie10	01	009	life01	2	410	1.49	610.9	True	exact	True
movie10	01	009	life02	2	410	1.49	610.9	True	exact	True
movie10	01	010	life03	2	406	1.49	604.9399999999999	True	exact	True
movie10	01	010	life04	2	406	1.49	604.9399999999999	True	exact	True
movie10	01	010	life05	2	392	1.49	584.08	True	exact	True
movie10	01	011	figures01	2	410	1.49	610.9	True	exact	True
movie10	01	011	figures02	2	410	1.49	610.9	True	exact	True
movie10	01	011	figures03	2	410	1.49	610.9	True	exact	True
movie10	01	011	figures04	2	410	1.49	610.9	True	exact	True
movie10	01	012	figures05	2	410	1.49	610.9	True	exact	True
movie10	01	012	figures06	2	408	1.49	607.92	True	exact	True
movie10	01	012	figures07	2	408	1.49	607.92	True	exact	True
movie10	01	012	figures08	2	409	1.49	609.41	True	exact	True
movie10	01	012	figures09	2	409	1.49	609.41	True	exact	True
movie10	01	012	figures10	2	409	1.49	609.41	True	exact	True
movie10	01	012	figures11	2	409	1.49	609.41	True	exact	True
movie10	01	012	figures12	2	373	1.49	555.77	True	exact	True
movie10	02	001	life01	1	406	1.49	604.9399999999999	True	exact	True
movie10	02	001	life02	1	406	1.49	604.9399999999999	True	exact	True
movie10	02	001	life03	1	406	1.49	604.9399999999999	True	exact	True
movie10	02	001	life04	1	406	1.49	604.9399999999999	True	exact	True
movie10	02	002	figures01	1	410	1.49	610.9	True	exact	True
movie10	02	002	figures02	1	410	1.49	610.9	True	exact	True
movie10	02	002	figures03	1	410	1.49	610.9	True	exact	True
movie10	02	002	figures04	1	410	1.49	610.9	True	exact	True
movie10	02	002	figures05	1	410	1.49	610.9	True	exact	True
movie10	02	002	figures06	1	410	1.49	610.9	True	exact	True
movie10	02	002	life05	1	406	1.49	604.9399999999999	True	exact	True
movie10	02	003	figures07	1	410	1.49	610.9	True	exact	True
movie10	02	003	figures08	1	410	1.49	610.9	True	exact	True
movie10	02	003	figures09	1	410	1.49	610.9	True	exact	True
movie10	02	003	figures10	1	410	1.49	610.9	True	exact	True
movie10	02	003	figures11	1	410	1.49	610.9	True	exact	True
movie10	02	003	figures12	1	373	1.49	555.77	True	exact	True
movie10	02	004	bourne01		405	1.49	603.45	True	exact	True
movie10	02	004	bourne02		405	1.49	603.45	True	exact	True
movie10	02	004	bourne03		405	1.49	603.45	True	exact	True
movie10	02	004	bourne04		405	1.49	603.45	True	exact	True
movie10	02	004	bourne05		405	1.49	603.45	True	exact	True
movie10	02	005	bourne06		405	1.49	603.45	True	exact	True
movie10	02	005	bourne07		405	1.49	603.45	True	exact	True
movie10	02	005	bourne08		405	1.49	603.45	True	exact	True
movie10	02	005	bourne09		405	1.49	603.45	True	exact	True
movie10	02	005	bourne10		405	1.49	603.45	True	exact	True
movie10	02	006	wolf01		406	1.49	604.9399999999999	True	exact	True
movie10	02	006	wolf02		406	1.49	604.9399999999999	True	exact	True
movie10	02	006	wolf03		406	1.49	604.9399999999999	True	exact	True
movie10	02	006	wolf04		406	1.49	604.9399999999999	True	exact	True
movie10	02	006	wolf05		406	1.49	604.9399999999999	True	exact	True
movie10	02	006	wolf06		406	1.49	604.9399999999999	True	exact	True
movie10	02	007	wolf07		407	1.49	606.43	True	exact	True
movie10	02	007	wolf08		407	1.49	606.43	True	exact	True
movie10	02	007	wolf09		407	1.49	606.43	True	exact	True
movie10	02	007	wolf10		407	1.49	606.43	True	exact	True
movie10	02	007	wolf11		407	1.49	606.43	True	exact	True
movie10	02	007	wolf12		407	1.49	606.43	True	exact	True
movie10	02	008	wolf13		406	1.49	604.9399999999999	True	exact	True
movie10	02	008	wolf14		406	1.49	604.9399999999999	True	exact	True
movie10	02	008	wolf15		406	1.49	604.9399999999999	True	exact	True
movie10	02	008	wolf16		406	1.49	604.9399999999999	True	exact	True
